user_count,worker_id,first_name,bill_rate,country,country_id,degree,education,education_id,work_experience,job_category,job_category_id
9106,~01ebbe832c26bb92f8,James,85.00,United States,11,Bachelor of Arts (B.A.),Bachelor,0,14,Sales & Marketing,11
9107,~01ecb7e0f7fbe794f9,NIcolas,50.00,United States,11,"[u'Bachelor of Arts (B.A.)', u'Bachelor of Arts (B.A.)']",Bachelor,0,8,Design & Creative,0
9108,~0119b3a09b5eb9cbee,Lindsay,15.00,United States,11,Bachelor of Science (B.S.),Bachelor,0,0,Writing,5
9109,~01f0295e9cc1aff160,Ramjan,15.00,Philippines,22,Bachelor of Science (B.S.),Bachelor,0,3,"Web, Mobile & Software Dev",1
9110,~01fac846a530a58a05,Monica,35.00,United States,11,Bachelor of Arts (B.A.),Bachelor,0,0,Translation,4
9111,~011bc1e19592d22d8d,Vladimir,20.00,Russia,19,Bachelor of Engineering (B.Eng.),Bachelor,0,9,"Web, Mobile & Software Dev",1
9112,~0140450ea618aafb87,Courtney,20.00,United States,11,"[u'Master of Arts (M.A.)', u'Bachelor of Arts (B.A.)']",Master,2,1,Design & Creative,0
9113,~01161e1cfdf5fd091a,Lawrence,10.00,Nigeria,89,Bachelor of Engineering (B.Eng.),Bachelor,0,0,"Web, Mobile & Software Dev",1
9114,~01f146ccc2fb205f97,Aimee,16.00,United States,11,"[u'Master of Education (M.Ed.)', u'Bachelor of Education (B.Ed.)']",Master,2,2,Writing,5
9115,~017981ba1dfb91b1f6,Anne,50.00,Lebanon,72,"[u'Master of Business Administration (M.B.A.)', u'Licentiate degree']",None,1,6,Writing,5
9116,~013ee25129b14ff641,David,14.37,Georgia,34,"[u'Master of Business Administration (M.B.A.)', u'Bachelor of Business Administration (B.B.A.)']",Master,2,2,Accounting & Consulting,9
9117,~01551b222b83e26abd,Kimberly,20.00,United States,11,"[u'Bachelor of Arts (B.A.)', u""Associate's degree"", u'High school degree']",Bachelor,0,2,Admin Support,2
9118,~01bb753e6c8aa13912,Ibrahim,15.00,Egypt,10,Bachelor of Science (B.S.),Bachelor,0,5,"Web, Mobile & Software Dev",1
9119,~012f1c63920f335c43,Joy Annie,3.00,United Arab Emirates,14,Bachelor of Business Administration (B.B.A.),Bachelor,0,0,Admin Support,2
9120,~01132b33af3bef4bf0,Karen,33.00,United States,11,"['none', 'none']",None,1,10,Writing,5
9121,~015478cbb90e0ebd48,Krystina,30.00,United States,11,Bachelor of Arts (B.A.),Bachelor,0,0,Design & Creative,0
9122,~01b265c888abb6b9f4,Barhoma,8.00,Algeria,91,Master of Computer Applications (M.C.A.),Master,2,0,Writing,5
9123,~01172dc3a2a02afc45,Shantal,500.00,Jamaica,111,"[u""Associate's degree"", 'none']",None,1,0,Customer Service,10
9124,~0189b0f6f6fd00a73b,Bankole,100.00,United States,11,"[u'Doctor of Medicine (M.D.)', u'Master of Business Administration (M.B.A.)', u'Bachelor of Science (B.S.)']",Professional,5,6,Writing,5
9125,~01557a88bcf92ee789,Bridget,30.00,United States,11,Bachelor of Fine Arts (B.F.A.),Bachelor,0,2,Writing,5
9126,~015597c97f6d390f65,Frank Todd,65.00,United States,11,"[u'Master of Arts (M.A.)', u'Bachelor of Arts (B.A.)']",Master,2,0,Writing,5
9127,~0166da90f7532a2e7e,Brittany,9.00,United States,11,Bachelor of Arts (B.A.),Bachelor,0,0,Writing,5
9128,~013dec8743cf28ac8c,Darwin Michael,3.00,Philippines,22,Bachelor's degree,Bachelor,0,0,Admin Support,2
9129,~018fbfd02961f19b1f,Islam,15.00,Egypt,10,Bachelor of Engineering (B.Eng.),Bachelor,0,0,"Web, Mobile & Software Dev",1
9130,~0196dd14b53a4fe35a,Cherrey,4.00,Philippines,22,Bachelor of Science (B.S.),Bachelor,0,1,Admin Support,2
9131,~0146062ec589964234,Jonathan,40.00,United States,11,Bachelor of Applied Science (B.A.Sc.),Bachelor,0,0,IT & Networking,3
9132,~01da1c4132d7839cf3,Bilawal,15.00,Pakistan,12,Bachelor of Science (B.S.),Bachelor,0,0,"Web, Mobile & Software Dev",1
9133,~019f6aeced33b4a54e,Erin,25.00,United States,11,"[u'Master of Public Administration (M.P.A.)', u'Bachelor of Science (B.S.)']",Master,2,6,Writing,5
9134,~01c99346d8eae61a7a,Ligia,20.00,United States,11,"[u'Master of Business Administration (M.B.A.)', u'Bachelor of Science (B.S.)']",Master,2,10,Admin Support,2
9135,~01a4b51f89a4b21acb,Alessandro,10.00,Italy,1,"[u'Bachelor of Engineering (B.Eng.)', 'none', 'none']",None,1,4,Design & Creative,0
9136,~010510af6d42e0f8b1,Linda,20.00,Nigeria,89,Bachelor of Applied Science (B.A.Sc.),Bachelor,0,4,Writing,5
9137,~014b5a5cc04fdda49e,Irina,55.00,United States,11,"[u'Master of Fine Arts (M.F.A.)', u'Bachelor of Science (B.S.)']",Master,2,11,Accounting & Consulting,9
9138,~01e09c9f6483f1a65b,Colin,20.00,United Kingdom,2,Bachelor of Arts (B.A.),Bachelor,0,5,Writing,5
9139,~01d8e35ecf31023b53,Colin,15.00,United States,11,Bachelor of Arts (B.A.),Bachelor,0,3,Writing,5
9140,~01e9f2c33e620c671c,Nicky,13.00,United Kingdom,2,"[u'Master of Arts (M.A.)', u'Bachelor of Arts (B.A.)']",Master,2,1,Writing,5
9141,~015aa04d3034173830,Sunil Ranjith,6.00,Sri Lanka,80,"['none', 'none']",None,1,35,Admin Support,2
9142,~01fd9660f289ecafd1,Arjay,3.00,Philippines,22,Associate's degree,Associate,6,0,Admin Support,2
9143,~012e126e9599e1c62d,Kayla,30.00,United States,11,"[u'Master of Business Administration (M.B.A.)', u'Bachelor of Arts (B.A.)']",Master,2,7,Design & Creative,0
9144,~012e8e38f2286a064f,John,6.67,Nigeria,89,Bachelor of Science (B.S.),Bachelor,0,0,Writing,5
9145,~010d3d48a3147f0e90,Aleksandr,20.00,Ukraine,6,Master of Arts (M.A.),Master,2,8,Sales & Marketing,11
9146,~01292fa5c18d5c50aa,Edgar,3.00,Armenia,8,"[u'Master of Business Administration (M.B.A.)', u'Bachelor of Applied Science (B.A.Sc.)']",Master,2,4,Accounting & Consulting,9
9147,~01eec5d1c949394eb1,Daniel James,20.00,United States,11,"[u'Bachelor of Science (B.S.)', 'none', 'none']",None,1,0,Design & Creative,0
9148,~011d0d38dd0c84ae04,Danielle,12.50,United States,11,Bachelor of Science (B.S.),Bachelor,0,0,Design & Creative,0
9149,~0172aa6f34acaf56a6,Tanvir,5.00,Bangladesh,25,Bachelor of Science (B.S.),Bachelor,0,0,"Web, Mobile & Software Dev",1
9150,~0187e089f95f8917e7,Uvaydullo,15.00,Tajikistan,131,Associate's degree,Associate,6,7,Design & Creative,0
9151,~0178f4628852259049,Darren,23.00,Malaysia,9,Bachelor of Arts (B.A.),Bachelor,0,2,Design & Creative,0
9152,~01c411c1687a5c6a66,Derick,38.00,South Africa,20,"[u'eMarketing', u'eMarketing', u'Graphic Design & New Media']",None,1,16,none,6
9153,~01de36d9576c5c4e5e,Filip,15.00,Croatia,43,Engineer's degree,Master,2,2,Engineering & Architecture,7
9154,~017f747e1979e48418,Queenie Marie,25.00,United Arab Emirates,14,"['none', 'none']",None,1,11,Writing,5
9155,~01e49952b4bef63b11,Rodrigo,37.50,Brazil,40,"['none', u'Bachelor of Engineering (B.Eng.)']",None,1,2,"Web, Mobile & Software Dev",1
9156,~01e5d662bc0a49e9ff,Vicky,10.00,Ecuador,46,Engineer's degree,Master,2,6,"Web, Mobile & Software Dev",1
9157,~01aeb50628c38756e8,Pierce,50.00,Ireland,57,Master of Arts (M.A.),Master,2,4,Writing,5
9158,~016f022142ee83e6c0,Diana,20.00,Canada,18,,None,1,0,Design & Creative,0
9159,~01b8b0bad0ae356344,Nicky,5.00,Indonesia,4,Bachelor of Arts (B.A.),Bachelor,0,2,Design & Creative,0
9160,~0152dce937a319af2d,Tafazul Nadeem,4.00,India,5,Bachelor of Technology (B.Tech.),Bachelor,0,0,"Web, Mobile & Software Dev",1
9161,~01b3e25dac9b5b6caf,Tyler,40.00,United States,11,"[u'Other', u'Master of Arts (M.A.)', u'Bachelor of Science (B.S.)']",None,1,3,"Web, Mobile & Software Dev",1
9162,~01cb151ae0f6c1b327,Vycheslav,5.00,Belarus,35,Bachelor of Applied Science (B.A.Sc.),Bachelor,0,0,"Web, Mobile & Software Dev",1
9163,~014128515d44b4b5c5,Alexandr,3.00,Ukraine,6,Bachelor of Education (B.Ed.),Bachelor,0,0,"Web, Mobile & Software Dev",1
9164,~01858d03d83d9fc409,Amanda L,40.00,United States,11,"[u'Master of Business Administration (M.B.A.)', 'none']",None,1,3,Writing,5
9165,~01a281db02c6035863,Andrew,13.00,Russia,19,Engineer's degree,Master,2,2,"Web, Mobile & Software Dev",1
9166,~018f85e45c5406fc90,Stephen,35.00,United States,11,Bachelors,Bachelor,0,9,Writing,5
9167,~0192e31a4af7a39b50,Rahul,5.00,India,5,,None,1,18,Writing,5
9168,~01be87fd184c45e8a8,Elisabete,5.00,Portugal,68,Licentiate degree,None,1,1,Admin Support,2
9169,~01edac8daf30fc9e60,Iqra,12.00,Pakistan,12,"[u'Master of Philosophy (M.Phil.)', u'Master of Science (M.S.)']",Master,2,1,Writing,5
9170,~01ea93b0532c1afeea,Ma. Angelica,6.00,Philippines,22,,None,1,7,Admin Support,2
9171,~01f412241aeccf2fb0,Temo,12.00,Georgia,34,Error: No education,None,1,0,"Web, Mobile & Software Dev",1
9172,~010b91a379835547ca,Bryle,3.00,Philippines,22,Diploma,Associate,6,6,Admin Support,2
9173,~014b686e8c0338443b,Daniil,26.25,Russia,19,,None,1,1,"Web, Mobile & Software Dev",1
9174,~01da72671307a38d74,Marcos Antonio,15.00,Bolivia,88,Engineer's degree,Master,2,0,"Web, Mobile & Software Dev",1
9175,~018db615b5e506a6a1,Taylor,20.00,United States,11,Bachelor of Science (B.S.),Bachelor,0,0,Writing,5
9176,~0145bdef7fb1a6879a,Muhammad,10.00,Saudi Arabia,54,Bachelor of Arts (B.A.),Bachelor,0,2,Admin Support,2
9177,~01fe8ab2c3faf0df13,Filipe,50.00,Portugal,68,"[u'Diploma', u'Diploma', u'Diploma']",Associate,6,10,Writing,5
9178,~01e884b733c53a97e2,Andres,15.00,Colombia,41,"[u'Bachelor of Engineering (B.Eng.)', u'Bachelor of Engineering (B.Eng.)']",Bachelor,0,1,"Web, Mobile & Software Dev",1
9179,~014b06a653709e50ff,Virginie,25.00,France,7,"['none', u'Bachelor of Business Administration (B.B.A.)', u'Bachelor of Business Administration (B.B.A.)']",None,1,2,Translation,4
9180,~01e912f1447255ca4a,Iveta,15.00,Ukraine,6,Master of Arts (M.A.),Master,2,14,Design & Creative,0
9181,~01a0e415d6679d0f02,Sergio,4.50,Philippines,22,Bachelors,Bachelor,0,15,Customer Service,10
9182,~01d6eee47eccea7e50,Luisa,9.00,Brazil,40,,None,1,1,Writing,5
9183,~01e337677083511eb3,Lauren,28.00,United States,11,Bachelor of Arts (B.A.),Bachelor,0,22,Admin Support,2
9184,~01cb290d6d05918b60,Crystall,15.00,Kenya,49,Bachelor of Arts (B.A.),Bachelor,0,4,Writing,5
9185,~018c6acf0723df115b,Irina,5.00,Moldova,36,"['none', 'none']",None,1,3,Admin Support,2
9186,~0190cf6c73e91a2dff,Tom,42.00,Belgium,47,Master of Library & Information Science (M.L.I.S.),Master,2,0,IT & Networking,3
9187,~01b546c33fbb88cd57,Nikola,5.00,Serbia,23,High school degree,High School,4,1,Sales & Marketing,11
9188,~013adfd4500247123f,Dinesh Singh,10.00,India,5,Bachelor of Engineering (B.Eng.),Bachelor,0,3,"Web, Mobile & Software Dev",1
9189,~015811b9de584e7598,Samuel James,5.00,Philippines,22,"[u'Master of Arts (M.A.)', u'Bachelor of Education (B.Ed.)']",Master,2,4,Design & Creative,0
9190,~01544b36c29f4c80b6,Gaia,25.00,Italy,1,"[u'Bachelor of Applied Science (B.A.Sc.)', u'High school degree']",Bachelor,0,3,Translation,4
9191,~01cf066148c263be4f,Maxwell,12.00,United States,11,,None,1,4,Writing,5
9192,~011362bfda3b5be68d,Alonso Gabriel,15.00,Venezuela,27,Engineer's degree,Master,2,0,Admin Support,2
9193,~015230d40ef0aba209,kasun,16.50,Sri Lanka,80,,None,1,2,"Web, Mobile & Software Dev",1
9194,~01909f231c2ee7d401,Giovanni,30.00,Serbia,23,Bachelor of Applied Science (B.A.Sc.),Bachelor,0,3,Writing,5
9195,~0145494c39a967c345,Celeste,26.00,Canada,18,"['none', u'Bachelor of Arts (B.A.)']",None,1,0,Data Science & Analytics,8
9196,~019a7d5503a24eb820,Massimo,8.95,Italy,1,"[u""Master's degree"", u""Master's degree"", u""Master's degree"", u'High school degree']",Master,2,4,Admin Support,2
9197,~011baf2771ce315f4d,Al,5.00,Bangladesh,25,"[u""Associate's degree"", u'Bachelor of Business Administration (B.B.A.)', u'High school degree']",Bachelor,0,2,Admin Support,2
9198,~017183443e9a802fa7,Abdelrahman,15.00,Egypt,10,,None,1,1,Design & Creative,0
9199,~01408028883cb734bf,Kimberly,55.00,United States,11,"[u'Doctor of Philosophy (Ph.D.)', u'Master of Science (M.S.)', u'Bachelor of Science (B.S.)']",Doctorate,3,15,Design & Creative,0
9200,~01765939e5277d9062,Jesus,65.00,United States,11,Engineer's degree,Master,2,5,Sales & Marketing,11
9201,~0116f97ae5eac79212,M. Bilal,5.00,Pakistan,12,Bachelor of Engineering (B.Eng.),Bachelor,0,4,"Web, Mobile & Software Dev",1
9202,~0111ce6893cc1f383f,Federica,14.00,Thailand,33,"[u""Bachelor's degree"", u'High school degree']",Bachelor,0,18,Sales & Marketing,11
9203,~0199277c77b21aeb68,Vic,25.00,United States,11,"['none', u'Master of Science (M.S.)', u'Bachelor of Science (B.S.)']",None,1,41,Translation,4
9204,~01814b43876777a117,Andrew,20.00,Thailand,33,"['none', 'none']",None,1,1,Design & Creative,0
9205,~01303570e7297fc5a5,Shirlyne,3.75,Kenya,49,"[u'Bachelor of Arts (B.A.)', 'none']",None,1,3,Writing,5
9206,~01627ce4a3c3f84a4c,Simonas,40.00,Lithuania,15,"[u'Doctor of Philosophy (Ph.D.)', u'Master of Philosophy (M.Phil.)', u'Master of Philosophy (M.Phil.)', u'Bachelor of Applied Science (B.A.Sc.)']",Doctorate,3,19,Data Science & Analytics,8
9207,~01e98ae83637d49b82,Anabet,3.50,Venezuela,27,"[u'Licentiate degree', u'High school degree']",None,1,1,Admin Support,2
9208,~01ef3213cf51f0f62d,Kieran,28.00,Italy,1,Master of Arts (M.A.),Master,2,0,Writing,5
9209,~01d3b25425fbd2476a,Lisa,39.00,United Kingdom,2,Bachelor of Arts (B.A.),Bachelor,0,4,Sales & Marketing,11
9210,~01c204087f545d814c,Noha,15.00,Palestinian Territories,74,"[u'Bachelor of Arts (B.A.)', u""Associate's degree""]",Bachelor,0,1,Translation,4
9211,~01d7348b3f54a01117,Annalisa,12.50,Italy,1,Bachelor of Education (B.Ed.),Bachelor,0,1,Translation,4
9212,~013b204d0e8e56a5e0,Fernanda,7.00,United Kingdom,2,Error: No education,None,1,0,Sales & Marketing,11
9213,~019b03590a7a9905c6,Daniel A.,15.00,Russia,19,Bachelor of Arts (B.A.),Bachelor,0,0,Writing,5
9214,~018e3f65100c779100,Alex,15.00,Taiwan,60,Bachelor of Business Administration (B.B.A.),Bachelor,0,0,Accounting & Consulting,9
9215,~013e3172fb87b587a8,Philip,10.00,Venezuela,27,,None,1,4,Design & Creative,0
9216,~01d04b3fd3d9506cb2,Terrell,25.00,United States,11,"['none', u'Bachelor of Arts (B.A.)', 'none']",None,1,16,Design & Creative,0
9217,~01996c5024509498ab,Terry,150.00,United States,11,Error: No education,None,1,26,Design & Creative,0
9218,~019226b00ab3fd9e84,Matthew,40.00,United States,11,Bachelor of Science (B.S.),Bachelor,0,4,"Web, Mobile & Software Dev",1
9219,~01193f875170b39f61,Zakaria,45.00,Morocco,67,Bachelor of Engineering (B.Eng.),Bachelor,0,2,Translation,4
9220,~015f7b43231ccccfd0,Julian,97.00,Austria,70,,None,1,0,Sales & Marketing,11
9221,~01dd31c2889bbe1608,Alex,25.00,United Kingdom,2,Bachelor of Arts (B.A.),Bachelor,0,6,Design & Creative,0
9222,~019e956982d6c6311e,Thomas,15.00,United States,11,Bachelor of Fine Arts (B.F.A.),Bachelor,0,0,Design & Creative,0
9223,~017ff628b01370e140,Diane,30.00,United Kingdom,2,Error: No education,None,1,0,Writing,5
9224,~014318f7aa0853be68,Abigail,35.00,Canada,18,"['none', 'none', 'none']",None,1,9,Design & Creative,0
9225,~01140047339114d080,Catherine,150.00,United Kingdom,2,"['none', u'Bachelor of Arts (B.A.)']",None,1,10,Design & Creative,0
9226,~0141851f3a8039111f,Nazarii,20.00,Ukraine,6,Engineer's degree,Master,2,9,Translation,4
9227,~011ca24ed39fe72235,David,7.00,Macedonia,48,Master of Computer Applications (M.C.A.),Master,2,5,Admin Support,2
9228,~01d1508e2d857e428c,Youstina,25.00,United States,11,"[u'Master of Arts (M.A.)', u'Bachelor of Arts (B.A.)']",Master,2,5,Customer Service,10
9229,~01f95882c5510a826c,Myles,28.00,Canada,18,,None,1,16,Design & Creative,0
9230,~01ee78c94b722f5ac9,Giselle,10.00,Venezuela,27,"[u'Master of Laws (LL.M.)', u'Licentiate degree']",None,1,2,Writing,5
9231,~010f84380a2f1dbb9a,Moisuc,15.00,Romania,28,Bachelor of Arts (B.A.),Bachelor,0,1,Design & Creative,0
9232,~0129622fd785bcfcb2,Aryane,10.00,Brazil,40,Bachelor's degree,Bachelor,0,3,"Web, Mobile & Software Dev",1
9233,~01dd79de271262b667,David,15.00,Canada,18,Bachelor of Business Administration (B.B.A.),Bachelor,0,0,"Web, Mobile & Software Dev",1
9234,~01504b22dd18a2677b,Cindy Pamela,5.00,Philippines,22,Bachelor of Science (B.S.),Bachelor,0,0,"Web, Mobile & Software Dev",1
9235,~01b79588cfbd47a6a9,Ioannis,22.22,Greece,50,Engineer's degree,Master,2,0,Writing,5
9236,~013d69dac8b037f3f2,Darko,4.00,Serbia,23,,None,1,0,Design & Creative,0
9237,~01ac93d4665d858d40,Ieva,10.00,Latvia,69,"[u'Bachelor of Education (B.Ed.)', u'Bachelor of Business Administration (B.B.A.)']",Bachelor,0,11,Translation,4
9238,~013508e9a67f1b089a,Jetlira,4.00,Albania,81,Master of Arts (M.A.),Master,2,2,Sales & Marketing,11
9239,~015e829ecd69c4ff01,Gyorgy,16.00,Hungary,45,"['none', 'none']",None,1,2,Admin Support,2
9240,~01b02c1b7a25e6ac8f,Pooja,12.00,India,5,Bachelor of Commerce (B.Com.),Bachelor,0,5,Customer Service,10
9241,~0175be678647431c1c,Mohamed,25.00,Egypt,10,Bachelor's degree,Bachelor,0,6,Design & Creative,0
9242,~0196260df250a933ca,Ceinwyn,30.00,United States,11,"[u'Bachelor of Applied Science (B.A.Sc.)', u'Bachelor of Arts (B.A.)']",Bachelor,0,5,Accounting & Consulting,9
9243,~0144eee9882cef8827,Ghadir,12.00,Israel,102,Bachelor of Engineering (B.Eng.),Bachelor,0,1,Design & Creative,0
9244,~01241b702d5b4d83a4,Illia,20.00,Ukraine,6,High school degree,High School,4,3,Translation,4
9245,~010f3531061fa5bf6b,Alan,7.00,Croatia,43,,None,1,7,Admin Support,2
9246,~013e9b8c4a9de3ee36,Mary Rose,11.00,Philippines,22,"[u'BS Economics', u'Master in Management']",None,1,1,Admin Support,2
9247,~0189515829801e1ba8,Martin,10.50,Venezuela,27,Bachelor of Education (B.Ed.),Bachelor,0,5,Translation,4
9248,~01bb753e89c47184d8,Maxim,20.00,Spain,0,High school degree,High School,4,0,"Web, Mobile & Software Dev",1
9249,~012a8cc21c218cce5a,Siobhan,70.00,United States,11,Bachelor of Arts (B.A.),Bachelor,0,3,Sales & Marketing,11
9250,~01e9d1b58cf8c11ad8,Bishnu,8.00,India,5,"['none', 'none']",None,1,6,Design & Creative,0
9251,~014b45aef4dcc5a37e,Florent,15.00,Canada,18,Bachelor of Business Administration (B.B.A.),Bachelor,0,0,Design & Creative,0
9252,~015cdd89dad45116a6,Pierre-Louis,22.00,France,7,"[u'Bachelor of Science (B.S.)', 'none', 'none', 'none']",None,1,1,Translation,4
9253,~01519e6efc3f578e1c,Muhanned,10.00,Ukraine,6,Bachelor of Engineering (B.Eng.),Bachelor,0,0,Admin Support,2
9254,~01f1e142a5dc18a340,Ahmed,20.00,Egypt,10,High school degree,High School,4,0,"Web, Mobile & Software Dev",1
9255,~01e15168c482e46a75,Hamza,15.00,Pakistan,12,Bachelor of Fine Arts (B.F.A.),Bachelor,0,2,Design & Creative,0
9256,~016a2f5e630a0a6e66,Shalom,10.00,Philippines,22,Bachelor of Science (B.S.),Bachelor,0,2,Admin Support,2
9257,~01e336efd206c307ae,Anna,30.00,Ukraine,6,Master of Arts (M.A.),Master,2,0,Sales & Marketing,11
9258,~0111662f16f1047481,mohamed,4.00,France,7,Master's degree,Master,2,5,Engineering & Architecture,7
9259,~015d446af467f29c4d,Serhii,10.00,Ukraine,6,Master of Education (M.Ed.),Master,2,4,Translation,4
9260,~0139fce367dfad4715,Leticia Carmelle,9.00,Philippines,22,,None,1,5,Design & Creative,0
9261,~019040e02a6bc4bed4,Ivan,250.00,Russia,19,"['none', 'none']",None,1,9,Legal,12
9262,~01649ee3d556c50649,Cyrille,4.00,Philippines,22,Bachelor of Business Administration (B.B.A.),Bachelor,0,0,Admin Support,2
9263,~010b2eb311e806144a,Sanusi,10.00,Indonesia,4,Bachelor of Engineering (B.Eng.),Bachelor,0,8,Engineering & Architecture,7
9264,~013a4f8da845dd0d83,Evelyn,20.00,United States,11,Bachelor of Science (B.S.),Bachelor,0,11,Writing,5
9265,~01406e189cce0de240,Mikail,7.00,Pakistan,12,Bachelor of Business Administration (B.B.A.),Bachelor,0,1,Sales & Marketing,11
9266,~01153899b2c8631560,David,30.00,Slovenia,77,,None,1,5,"Web, Mobile & Software Dev",1
9267,~010c7ce8899bdeccf1,Ma Corazon,12.50,Philippines,22,Error: No education,None,1,14,Accounting & Consulting,9
9268,~017318de5c38bbfcde,Nicole,25.00,Canada,18,,None,1,3,Admin Support,2
9269,~014cdc47cb3f7d6d18,Maowlana Aminul Islam,10.00,Bangladesh,25,Master of Computer Applications (M.C.A.),Master,2,3,Design & Creative,0
9270,~015efe0997f23ae4a4,Holli,75.00,United States,11,"['none', u'Bachelor of Science (B.S.)']",None,1,24,Admin Support,2
9271,~0184bcbe4da8fbe82e,Belinda,20.00,United States,11,Bachelor of Arts (B.A.),Bachelor,0,9,Admin Support,2
9272,~015f348b8300812e2a,Tanya,30.00,Ukraine,6,Master of Architecture (M.Arch.),Master,2,8,Design & Creative,0
9273,~0134cbc1bc6cb898b5,Jason,50.00,United States,11,Bachelor of Science (B.S.),Bachelor,0,10,Writing,5
9274,~018399a43c74a033bd,Silver,25.00,Estonia,53,Bachelor of Business Administration (B.B.A.),Bachelor,0,0,"Web, Mobile & Software Dev",1
9275,~014a2890ad397e449a,Sophia,63.00,United Kingdom,2,Bachelor of Arts (B.A.),Bachelor,0,17,Writing,5
9276,~0138510fd2ade7f48f,Maylyn,8.00,Philippines,22,Bachelor of Science (B.S.),Bachelor,0,2,Admin Support,2
9277,~017db21b8f8ce65870,Thaignee,6.00,Venezuela,27,"[u'Bachelor of Education (B.Ed.)', u'Foundation degree', 'none', u'Bachelor of Education (B.Ed.)']",None,1,3,Writing,5
9278,~01a19f8d9f028d910f,Abanob,7.00,Egypt,10,Bachelor of Engineering (B.Eng.),Bachelor,0,1,"Web, Mobile & Software Dev",1
9279,~01a6fb7beb4fd0a74c,Foteini,15.00,Greece,50,Doctor of Pharmacy (Pharm.D.),Professional,5,0,Writing,5
9280,~01fb4795a2d5a42306,Yuriy,15.00,Ukraine,6,Error: No education,None,1,0,"Web, Mobile & Software Dev",1
9281,~013fe3641660c339b6,Cristian,35.00,Romania,28,"[u'Master of Business Administration (M.B.A.)', u""Bachelor's degree""]",Master,2,9,Sales & Marketing,11
9282,~01cffd9713243186ec,Taylor,30.00,United States,11,Bachelor of Applied Science (B.A.Sc.),Bachelor,0,3,Sales & Marketing,11
