user_count,worker_id,first_name,bill_rate,country,country_id,degree,education,education_id,work_experience,job_category,job_category_id
21560,~01211da343694ffd85,Waleem,50.00,Canada,18,"[u'Doctor of Philosophy (Ph.D.)', u'Master of Arts (M.A.)']",Doctorate,1,8,Data Science & Analytics,6
21561,~014bdd884da85d0b9a,Chipo Faith,20.44,Turkey,46,"[u'Bachelor of Arts (B.A.)', u'High School']",Bachelor,3,4,Writing,2
21562,~01e8f307364f1cd706,Mukesh,10.00,India,11,"[u'Masters', u'Bachelors']",Master,2,3,"Web, Mobile & Software Dev",4
21563,~0181f39ecebbbe3cc6,Rajhean,12.00,Jamaica,38,"['none', u""Associate's degree""]",None,0,0,Design & Creative,0
21564,~018f0d8c89e2b10992,Netra,20.00,India,11,Bachelor of Engineering (B.Eng.),Bachelor,3,0,Writing,2
21565,~01fe48010460d0b0b9,Pihu,12.00,India,11,Bachelor of Engineering (B.Eng.),Bachelor,3,2,"Web, Mobile & Software Dev",4
21566,~0194832d02273b9a08,Steve,15.00,Ukraine,4,Error: No education,None,0,9,Design & Creative,0
21567,~0101bf5bb76f0d64f3,Hugo,35.00,Portugal,16,Bachelor of Engineering (B.Eng.),Bachelor,3,8,Sales & Marketing,5
21568,~01c6ced570dfa8c487,Zahra,10.00,Pakistan,14,Bachelor of Applied Science (B.A.Sc.),Bachelor,3,7,Customer Service,10
21569,~01362d8219bfcab6b4,Hayley,20.00,United Kingdom,3,Bachelor of Applied Science (B.A.Sc.),Bachelor,3,11,Customer Service,10
21570,~010f7c0ba63ba72a51,Hala,12.00,Egypt,43,"[u'Translation Diploma ', u'Bachelor of Arts in English language & literature ']",Bachelor,3,-11,Customer Service,10
21571,~012f5a288925af2d2f,Aaqib,8.88,India,11,Bachelor of Technology (B.Tech.),Bachelor,3,3,"Web, Mobile & Software Dev",4
21572,~01898c8a91cb3a7a0f,Luicelis,20.00,Venezuela,62,Bachelor of Arts (B.A.),Bachelor,3,2,Design & Creative,0
21573,~01b075b3eb591bc928,Ervin,7.00,Albania,57,Bachelor of Applied Science (B.A.Sc.),Bachelor,3,0,Admin Support,1
21574,~01b186491f5cfe0ed8,Thomas,100.00,United Kingdom,3,"[u'Master of Science (M.S.)', u'Bachelor of Arts (B.A.)']",Master,2,2,Writing,2
21575,~017934cb54a68bb8ea,Vicente,7.00,Philippines,42,Bachelor of Science (B.S.),Bachelor,3,15,Design & Creative,0
21576,~013a46055a1db8cabf,Cecilia,15.00,Ecuador,93,Bachelor of Architecture (B.Arch.),Bachelor,3,4,Engineering & Architecture,7
21577,~0181296a2aae051709,Sebastian,10.00,Venezuela,62,Bachelor of Laws (LL.B.),Professional,4,5,Translation,8
21578,~018a0deb0616b2dd6f,Chintan,15.00,India,11,Bachelor of Engineering (B.Eng.),Bachelor,3,8,Design & Creative,0
21579,~0117a44e6a7d200a27,Yogesh,16.00,India,11,Master of Science (M.S.),Master,2,6,"Web, Mobile & Software Dev",4
21580,~01c8f86bfae0b293fa,Blesila,11.11,Philippines,42,Bachelor of Arts (B.A.),Bachelor,3,4,Design & Creative,0
21581,~01e2561b85a6c85cd8,Vikas,10.00,India,11,Bachelor of Engineering (B.Eng.),Bachelor,3,6,"Web, Mobile & Software Dev",4
21582,~01940e9d54b23be13d,Maksym,15.00,Ukraine,4,Master of Computer Applications (M.C.A.),Master,2,2,"Web, Mobile & Software Dev",4
21583,~01835cdb5aea9b11c6,Satinder,10.00,India,11,Bachelor of Technology (B.Tech.),Bachelor,3,8,Design & Creative,0
21584,~016665a58cff916d68,Alex,16.00,Ukraine,4,,None,0,3,Design & Creative,0
21585,~0189b5580165a432f7,Pankaj,7.00,India,11,Bachelor of Engineering (B.Eng.),Bachelor,3,7,Sales & Marketing,5
21586,~01bed5a7dd047bc62d,Kiril,13.69,Macedonia,9,Engineer's degree,Master,2,0,"Web, Mobile & Software Dev",4
21587,~018302f74bda06f74c,Marite,21.00,Argentina,49,Error: No education,None,0,8,"Web, Mobile & Software Dev",4
21588,~01dbb38832a41c0e9b,Zahoor,10.00,Pakistan,14,"['none', u'Foundation degree', 'none']",None,0,3,Admin Support,1
21589,~014956f0eb88a5cabb,Nataliia,15.00,Ukraine,4,"[u'PhD', u'Master', u'Bachelor']",None,0,14,"Web, Mobile & Software Dev",4
21590,~012d6d6e4b45b8e12e,Anastasiia,15.00,Ukraine,4,Master of Arts (M.A.),Master,2,5,Writing,2
21591,~01e5dd51c69aa70aa7,Nestor,10.00,Philippines,42,Bachelors,Bachelor,3,13,Design & Creative,0
21592,~01406cdf671826febc,Desiree,15.00,Venezuela,62,Bachelor of Engineering (B.Eng.),Bachelor,3,10,Translation,8
21593,~01fe8ad4fb60df05f8,Giorgos,15.00,Greece,24,"[u'Bachelor of Arts (B.A.)', 'none', 'none']",None,0,12,Customer Service,10
21594,~014355c62474c6f90f,Christine,5.00,Philippines,42,Bachelor of Commerce (B.Com.),Bachelor,3,9,Customer Service,10
21595,~014b918760845da39b,Mahalakshmi,5.00,India,11,Bachelor of Commerce (B.Com.),Bachelor,3,13,Admin Support,1
21596,~01897715523b915727,Bernadette,35.00,United Kingdom,3,,None,0,27,Writing,2
21597,~01db377e686743348d,Suriya,15.00,Malaysia,94,"[u'Bachelor of Applied Science (B.A.Sc.)', 'none']",None,0,19,"Web, Mobile & Software Dev",4
21598,~015ddffd90241be0c8,Arun,12.00,India,11,"[u'Master of Computer Applications (M.C.A.)', u'Bachelor of Applied Science (B.A.Sc.)']",Master,2,9,"Web, Mobile & Software Dev",4
21599,~0168e20540d3f7c6c3,zahid hussain,20.00,Pakistan,14,Bachelor's degree,Bachelor,3,1,Design & Creative,0
21600,~01787c2f7c83558356,Anirban,20.00,India,11,"['none', u'Bachelor of Engineering (B.Eng.)']",None,0,9,Writing,2
21601,~013e806868fc66824b,shalin,12.50,India,11,Bachelor of Technology (B.Tech.),Bachelor,3,8,Writing,2
21602,~013fe31ad3c2b422d9,Juan Pablo,17.50,Uruguay,61,,None,0,9,Translation,8
21603,~01335f02e1545c42ef,Dmitry,20.00,Russia,8,Bachelor of Engineering (B.Eng.),Bachelor,3,2,"Web, Mobile & Software Dev",4
21604,~013f7112b807dda1bf,Hiba,15.00,Pakistan,14,Bachelor of Fine Arts (B.F.A.),Bachelor,3,0,Design & Creative,0
21605,~01a05703b5b5ef9055,Manish,33.33,India,11,Error: No education,None,0,0,IT & Networking,3
21606,~01256e1e6a90fc5c6d,Rosmy,25.00,Serbia,36,Doctor of Medicine (M.D.),Professional,4,4,Writing,2
21607,~01576efe54a3236636,Victor,20.00,France,41,"[u'Master of Business Administration (M.B.A.)', u'Bachelor of Applied Science (B.A.Sc.)', 'none', 'none']",None,0,4,Translation,8
21608,~015594e857b5738477,Brijesh,12.00,India,11,"[u'Master of Business Administration (M.B.A.)', u'Bachelor of Technology (B.Tech.)']",Master,2,3,Design & Creative,0
21609,~014a5d1f1be7c7c2eb,Sunita,15.00,India,11,Master of Computer Applications (M.C.A.),Master,2,2,"Web, Mobile & Software Dev",4
21610,~0130ef9537d8e761f4,Udo,20.00,Serbia,36,Error: No education,None,0,10,Sales & Marketing,5
21611,~011fa2a96760bb3ed2,Navaseelan,17.50,Sri Lanka,68,Bachelor of Technology (B.Tech.),Bachelor,3,6,"Web, Mobile & Software Dev",4
21612,~019b6732497088c2c7,Kirill,16.50,Russia,8,"[u'Bachelor of Technology (B.Tech.)', u'Bachelor of Technology (B.Tech.)']",Bachelor,3,3,Data Science & Analytics,6
21613,~01481057f83375a95c,NILESH,11.11,India,11,Bachelor of Engineering (B.Eng.),Bachelor,3,3,Admin Support,1
21614,~01e63c47b13530507f,Lenka,20.00,Czech Republic,30,Bachelors,Bachelor,3,20,Translation,8
21615,~01811f44d39984acf0,Sonia,6.25,Bangladesh,10,"[u'Bachelor of Commerce (B.Com.)', u'High school degree']",Bachelor,3,0,Admin Support,1
21616,~0136b60fc1b8382938,Precious,18.75,Philippines,42,,None,0,8,Data Science & Analytics,6
21617,~018aefb14d64fe2b28,Omer,20.00,Pakistan,14,Error: No education,None,0,0,"Web, Mobile & Software Dev",4
21618,~01ead4544b09cf8a9c,Dalwin,11.11,India,11,Bachelor's,Bachelor,3,9,"Web, Mobile & Software Dev",4
21619,~01f45d3f7af505fdcc,Yogesh,12.50,India,11,"[u'Diploma in 3D animation', u'B.Sc (Biology)', u'B.Sc in Multimedia']",None,0,5,Design & Creative,0
21620,~01b0daa6123b4e5b8d,Edvard,16.67,Serbia,36,,None,0,6,Design & Creative,0
21621,~01351ffba655ee48d8,Tristan,25.00,Canada,18,"['none', 'none']",None,0,2,Sales & Marketing,5
21622,~01aea824241be0e956,Aya,17.00,Japan,79,"[u'Bachelor of Arts (B.A.)', u'Bachelor of Arts (B.A.)']",Bachelor,3,5,Admin Support,1
21623,~018ef63d9c2c00e200,Anar,21.00,Estonia,80,Bachelor of Business Administration and Languages,Bachelor,3,4,Design & Creative,0
21624,~01adbd313917d19c32,Prabhat,54.00,India,11,Master Of Computer Applications,Master,2,6,"Web, Mobile & Software Dev",4
21625,~016bedfdf977cffa81,Berke,12.50,Turkey,46,"[u""Bachelor's degree"", 'none', u""Associate's degree""]",None,0,4,Translation,8
21626,~01f1d9599a0c5600a7,Vivek,18.50,India,11,Bachelor of Technology (B.Tech.),Bachelor,3,2,"Web, Mobile & Software Dev",4
21627,~015b4b19003f1aaf73,Maria,5.00,Indonesia,33,Bachelor of Engineering (B.Eng.),Bachelor,3,9,Admin Support,1
21628,~01496f7909a41b327d,Randy,25.00,Canada,18,"[u'Master of Business Administration (M.B.A.)', u'Bachelor of Arts (B.A.)']",Master,2,5,Sales & Marketing,5
21629,~01c0a9c9d864de026b,Ricardo,12.50,Portugal,16,,None,0,1,Translation,8
21630,~01164949010f0ffa68,Georgii,16.67,Ukraine,4,"[u'Doctor of Philosophy (Ph.D.)', u'Master of Computer Applications (M.C.A.)']",Doctorate,1,4,Accounting & Consulting,9
21631,~0111d923bc2515f352,Maricel,8.50,Philippines,42,Bachelor of Science (B.S.),Bachelor,3,8,Admin Support,1
21632,~017b7a1ca53a98627d,Al-Tasin,12.87,Bangladesh,10,Bachelor of Engineering (B.Eng.),Bachelor,3,1,Engineering & Architecture,7
21633,~01371ea41461253bb7,Regina,19.00,Mexico,67,"[u'Master of Business Administration (M.B.A.)', u'Bachelor of Commerce (B.Com.)', 'none']",None,0,10,Translation,8
21634,~0122360b43ca6587ea,Tonirose,11.11,Philippines,42,"[u'Bachelor of Education (B.Ed.)', u'Bachelor of Science (B.S.)']",Bachelor,3,7,Admin Support,1
21635,~011f8b84e23457d8f2,Adam,18.00,Ireland,77,Bachelor of Engineering (B.Eng.),Bachelor,3,1,"Web, Mobile & Software Dev",4
21636,~01ea350609c5220e40,Jagdeep,16.00,India,11,,None,0,4,"Web, Mobile & Software Dev",4
21637,~0171dc2ade5146bb1e,S. M. Jaber,5.00,Bangladesh,10,"[u'Bachelor of Engineering (B.Eng.)', u'Bachelor of Science (B.S.)']",Bachelor,3,6,Admin Support,1
21638,~01b4994c0591fe7ff4,Rajesh,20.00,India,11,Diploma,Associate,5,10,"Web, Mobile & Software Dev",4
21639,~01e6e3135238bd283e,Emily,13.00,Kenya,32,,None,0,12,Admin Support,1
21640,~01f996a3ae3b211faa,Ankur,8.00,India,11,Bachelor of Engineering (B.Eng.),Bachelor,3,4,Translation,8
21641,~015ee5d25d8714b117,Amina Akter,4.50,Bangladesh,10,"[u'Bachelor of Business Administration (B.B.A.)', u'High school degree', 'none']",None,0,4,Data Science & Analytics,6
21642,~0110a86a636a96c7f8,Qasim,30.00,Pakistan,14,Bachelors,Bachelor,3,12,"Web, Mobile & Software Dev",4
21643,~01da197caab4b0783f,Khandaker Shahriar,5.00,Bangladesh,10,Diploma,Associate,5,5,"Web, Mobile & Software Dev",4
21644,~01023af6675772ee89,Kanav,16.00,India,11,"[u'Bachelor of Engineering (B.Eng.)', u'High School']",Bachelor,3,6,"Web, Mobile & Software Dev",4
21645,~013b6e0501270a8347,Bhavesh,15.00,India,11,"[u'Bachelor of Applied Science (B.A.Sc.)', u'Foundation degree', u'High school degree']",None,0,7,"Web, Mobile & Software Dev",4
21646,~0198a2a5a6c35713a6,Ujjawal,10.00,India,11,Bachelor of Engineering (B.Eng.),Bachelor,3,2,Design & Creative,0
21647,~0102ec5bd80ca19357,Andre,10.50,Brazil,27,"[u'Bachelor of Engineering (B.Eng.)', u'Bachelor of Education (B.Ed.)']",Bachelor,3,4,Design & Creative,0
21648,~01fef5be0a2fa2eb4d,Dina,20.00,Ukraine,4,"[u'Bachelor of Architecture (B.Arch.)', 'none']",None,0,2,Design & Creative,0
21649,~012ed1c5f9e5c7a6d6,Luka,20.00,Croatia,5,"[u""Bachelor's degree"", u'High school degree']",Bachelor,3,6,"Web, Mobile & Software Dev",4
21650,~014dedff7a0d5695f3,Anubhuti,14.22,India,11,Bachelor of Technology (B.Tech.),Bachelor,3,4,"Web, Mobile & Software Dev",4
21651,~01d0d573860617e970,Jagpreet,18.00,India,11,Bachelor of Technology (B.Tech.),Bachelor,3,7,"Web, Mobile & Software Dev",4
21652,~014e702fbcc6878526,Sudip,20.00,India,11,"[u'Master of Computer Applications (M.C.A.)', u'Bachelor of Engineering (B.Eng.)']",Master,2,2,"Web, Mobile & Software Dev",4
21653,~01bcda82f982c9e913,Abhijit,20.00,India,11,Error: No education,None,0,5,Writing,2
21654,~01c40ad79b9fb800fb,Jignasa,21.00,India,11,Masters,Master,2,0,"Web, Mobile & Software Dev",4
21655,~014d193afec97f87f8,Oleksandr,19.00,Ukraine,4,"[u'Master of Philosophy (M.Phil.)', u'Bachelor of Education (B.Ed.)']",Master,2,5,Sales & Marketing,5
21656,~019653ca64002f6ca9,Emma,20.00,United Kingdom,3,"[u'Bachelor of Arts (B.A.)', u'Associate of Arts and Sciences (A.A.S.)']",Bachelor,3,9,Writing,2
21657,~011a6b801a5b15802b,Santiago,12.50,Argentina,49,,None,0,2,Design & Creative,0
21658,~01677e592fae5e6aa8,Palakpreet,12.00,United Kingdom,3,Bachelor of Physical Thearpy,Bachelor,3,3,Writing,2
21659,~01b105bb4bdf899db9,Dmitriy,20.00,Germany,21,Master's degree,Master,2,15,"Web, Mobile & Software Dev",4
21660,~018fcade30f750c253,Igor,10.00,Croatia,5,"[u'Bachelor of Business Administration (B.B.A.)', u'High school degree']",Bachelor,3,4,Design & Creative,0
21661,~019a112b562dfb2747,Nick,20.00,Ukraine,4,Bachelor of Engineering (B.Eng.),Bachelor,3,4,Design & Creative,0
21662,~015dba1b84ac0299dc,Nataliya,18.00,Ukraine,4,"['none', u'Doctor of Medicine (M.D.)']",None,0,0,Design & Creative,0
21663,~01a5b2aaee2de2f7a0,Angel,18.50,Uruguay,61,Licentiate degree,None,0,11,"Web, Mobile & Software Dev",4
21664,~0119f162150631102f,Carlos,10.00,Colombia,20,"[u""Bachelor's degree"", u""Bachelor's degree"", u'High school degree']",Bachelor,3,4,Admin Support,1
21665,~018ad47d10fb55b323,tima,15.00,Egypt,43,"[u'Bachelors', u'High School']",Bachelor,3,6,Design & Creative,0
21666,~016887f8f44620a4fa,Rishab,11.00,India,11,High school degree,High School,6,1,"Web, Mobile & Software Dev",4
21667,~019990c5b4e18baa95,Varun,20.00,India,11,"[u'Master of Computer Applications (M.C.A.)', u'Bachelor of Engineering (B.Eng.)']",Master,2,4,"Web, Mobile & Software Dev",4
21668,~01019d9f001a941d5c,Carlos,12.00,Venezuela,62,Bachelors,Bachelor,3,9,Translation,8
21669,~015f8fcfdf7c9f5525,April Jade,10.00,Philippines,42,,None,0,7,Sales & Marketing,5
21670,~0149117124f52385cc,Basem,20.00,Egypt,43,Bachelor of Engineering (B.Eng.),Bachelor,3,4,IT & Networking,3
21671,~01566964adbe5edf95,Hari,20.00,India,11,Error: No education,None,0,3,Design & Creative,0
21672,~01a2649a38363af319,Roman,18.00,Ukraine,4,,None,0,1,Data Science & Analytics,6
21673,~018fefa0973c507471,Nicolas,65.00,Uruguay,61,Masters,Master,2,16,"Web, Mobile & Software Dev",4
21674,~010b3a9d25d6fb8aa7,Ariful,22.22,Bangladesh,10,"[u'Bachelors', u'High School', u'High School']",Bachelor,3,3,"Web, Mobile & Software Dev",4
21675,~01c62becb13a727322,Rakesh,13.75,India,11,"[u'Master of Computer Applications (M.C.A.)', 'none', u'Diploma']",None,0,11,"Web, Mobile & Software Dev",4
21676,~01eddc6df5154bfb21,Sabeeh,22.00,Pakistan,14,Bachelors,Bachelor,3,9,Sales & Marketing,5
21677,~0142da13ee78cf5621,Matija,11.99,Croatia,5,Master of Arts (M.A.),Master,2,0,Writing,2
21678,~018981ea4258beb103,max,15.00,Australia,1,Masters,Master,2,10,"Web, Mobile & Software Dev",4
21679,~01bcafa97937468bdc,VENKAIAH,20.00,India,11,Bachelors,Bachelor,3,7,"Web, Mobile & Software Dev",4
21680,~01eabb3d24d22a3f1e,Ramandeep,15.00,India,11,Masters,Master,2,15,"Web, Mobile & Software Dev",4
21681,~01a0ace297ee5c1e42,Robert,22.00,Netherlands,7,"[u'Spanish Language (Pre-intermediate-Advanced)', u'International multimedia course', u'Design and painting']",None,0,19,Design & Creative,0
21682,~01c7ddc6539782790e,Mark,50.00,United Kingdom,3,Bachelor of Arts (B.A.),Bachelor,3,20,Design & Creative,0
21683,~0108ccc7ee5950b11e,Alok Kumar,10.00,India,11,Bachelor of Technology (B.Tech.),Bachelor,3,1,"Web, Mobile & Software Dev",4
21684,~01ba3826f7b10e53e3,Viola,16.00,Argentina,49,"['none', 'none']",None,0,1,Design & Creative,0
21685,~01ba3fe2e0035febd5,Lucian,20.00,Romania,12,Licentiate degree,None,0,0,Writing,2
21686,~01d1028d6c0fc78dab,Marcel,12.50,Mexico,67,"[u""Master's degree"", u""Bachelor's degree""]",Master,2,3,Writing,2
21687,~01c052884ff0347fb0,Dennis,17.00,Kenya,32,,None,0,4,"Web, Mobile & Software Dev",4
21688,~010e69d58ec8ee20c2,Shaikh,10.00,Pakistan,14,"[u'Master of Business Administration (M.B.A.)', u'Master of Science (M.S.)', u'Foundation degree', u'Bachelor of Commerce (B.Com.)']",None,0,19,Sales & Marketing,5
21689,~01e3821727b68eefe2,Shib Narayan,29.00,Bangladesh,10,"[u""Master's degree"", u'Bachelor of Science (B.S.)']",Master,2,1,"Web, Mobile & Software Dev",4
21690,~01adf013ef1252d02c,Arora,20.00,India,11,Master's,Master,2,11,"Web, Mobile & Software Dev",4
21691,~0154a0e5ab9977a448,V.,5.56,India,11,Bachelor of Engineering (B.Eng.),Bachelor,3,1,Admin Support,1
21692,~01f991aa0cc22e2959,Sultan,20.00,Pakistan,14,Bachelor's degree,Bachelor,3,5,"Web, Mobile & Software Dev",4
21693,~0159a17b07e8d54b74,Lisa,15.00,Israel,47,"[u'Other', u'Diploma', u'Diploma', u""Bachelor's""]",None,0,28,Writing,2
21694,~01f6d9435f45263217,Audi,10.00,Indonesia,33,Engineer's degree,Master,2,9,Engineering & Architecture,7
21695,~01fcfaca7c20a26ac6,Bojan,10.00,Serbia,36,Master of Science (M.S.),Master,2,11,Admin Support,1
21696,~0161ea674d5c756296,Ryon,20.00,Jamaica,38,"[u'Bachelor of Applied Science (B.A.Sc.)', u'Associate of Science (A.S.)']",Bachelor,3,0,"Web, Mobile & Software Dev",4
21697,~01162948508820a01e,Virender,12.50,India,11,Bachelor of Engineering (B.Eng.),Bachelor,3,5,"Web, Mobile & Software Dev",4
21698,~015f4c5c5daaad2db9,Muhammad Imran,18.00,Pakistan,14,Bachelors,Bachelor,3,7,"Web, Mobile & Software Dev",4
21699,~0149c3dee3a6a46d12,Awais,18.75,Pakistan,14,"[u""Bachelor's"", u'High School']",Bachelor,3,7,"Web, Mobile & Software Dev",4
21700,~011ae267eea4fa25a5,Hussain,15.00,Pakistan,14,"[u'Bachelor of Arts (B.A.)', u'High school degree']",Bachelor,3,5,"Web, Mobile & Software Dev",4
21701,~016c95488da082ea8a,Sonalee,8.75,India,11,"[u'Master of Business Administration (M.B.A.)', u'Bachelor of Commerce (B.Com.)']",Master,2,7,Data Science & Analytics,6
21702,~0155d770885f3c0191,Habiba,10.00,Egypt,43,Bachelor of Pharmacy (B.Pharm.),Bachelor,3,1,Admin Support,1
21703,~01df69e89851b95e12,Marshall,5.00,Singapore,35,Bachelor of Engineering (B.Eng.),Bachelor,3,4,Sales & Marketing,5
21704,~01b3671c3e6441ff49,Bojan,10.00,Bosnia and Herzegovina,40,,None,0,8,"Web, Mobile & Software Dev",4
21705,~01421222eb1d9a9eea,Devender,10.00,India,11,"[u'Master of Computer Applications (M.C.A.)', u'Bachelor of Science (B.S.)']",Master,2,1,"Web, Mobile & Software Dev",4
21706,~01572dd3b334e3a809,Alex,15.00,Russia,8,Master of Computer Applications (M.C.A.),Master,2,3,"Web, Mobile & Software Dev",4
21707,~012e8d88936cce1050,Razon,15.00,Bangladesh,10,Bachelor of Engineering (B.Eng.),Bachelor,3,2,Customer Service,10
21708,~01e7dcab03af9f4992,May Ann,7.50,Philippines,42,Bachelor of Science (B.S.),Bachelor,3,1,Admin Support,1
21709,~01656252a3b613ffcb,Kamal,15.00,India,11,Bachelor of Engineering (B.Eng.),Bachelor,3,5,"Web, Mobile & Software Dev",4
21710,~0145aa998248569261,Francisco,8.00,Philippines,42,Associate of Arts (A.A.),Associate,5,7,Design & Creative,0
21711,~01f6cacee9c7901296,Dipankar,10.00,India,11,"[u'Bachelor of Arts (B.A.)', 'none']",None,0,4,Design & Creative,0
21712,~01f967de2b21221081,Lynette Love,5.00,Philippines,42,"[u'Bachelor of Business Administration (B.B.A.)', u""Bachelor's degree""]",Bachelor,3,8,Admin Support,1
21713,~01bfc45dad0afce0c1,Sonia,20.00,France,41,Error: No education,None,0,5,Translation,8
21714,~0124cf6700dfbb3862,Trung Kien,20.00,Vietnam,2,Bachelor of Engineering (B.Eng.),Bachelor,3,3,"Web, Mobile & Software Dev",4
21715,~0169fb3ede6269dcb8,NAPOLEONDAS,16.00,Greece,24,,None,0,6,Design & Creative,0
21716,~01fa94241d7bafc6b5,Lina,8.00,Ukraine,4,,None,0,2,Design & Creative,0
21717,~01f34c4a6a28a68f19,Igor,20.00,Ukraine,4,,None,0,2,Admin Support,1
21718,~01145e26eecb6ec711,Aaqib,15.00,Pakistan,14,Bachelor of Engineering (B.Eng.),Bachelor,3,6,"Web, Mobile & Software Dev",4
21719,~01d4ef2e870e5462f0,Ashley,8.75,Philippines,42,Bachelor of Science (B.S.),Bachelor,3,4,"Web, Mobile & Software Dev",4
21720,~0160b7dcca21ad15dc,Malik,10.00,India,11,Bachelor of Engineering (B.Eng.),Bachelor,3,2,Admin Support,1
21721,~01d0773f8337e7b1d1,Dione,10.00,Indonesia,33,Bachelor's degree,Bachelor,3,2,Writing,2
21722,~01030dd566bd704487,Jordan,45.00,United Kingdom,3,,None,0,2,"Web, Mobile & Software Dev",4
21723,~01f34e35aaa3f3c7f1,Eugene,20.00,Ukraine,4,Bachelor of Engineering (B.Eng.),Bachelor,3,10,Engineering & Architecture,7
21724,~013d0ae4f58bbeb31a,Arun,11.00,India,11,Master of Computer Applications (M.C.A.),Master,2,3,"Web, Mobile & Software Dev",4
21725,~015c282fc94068e01f,Adelaide,13.00,France,41,Bachelor of Arts (B.A.),Bachelor,3,3,Translation,8
21726,~016d69cb21abae7360,Eduardo,8.00,Venezuela,62,"[u'Master of Computer Applications (M.C.A.)', u'Licentiate degree']",None,0,5,Design & Creative,0
21727,~012f02f410a5d19e16,Bernardo,21.50,Philippines,42,Bachelor of Science (B.S.),Bachelor,3,2,Design & Creative,0
21728,~01a5b217a047994aa5,Vijay,15.00,India,11,Bachelor of Business Administration (B.B.A.),Bachelor,3,7,Admin Support,1
21729,~0122658fbaf3e7ec68,Shakhawat,18.00,Bangladesh,10,"[u'Bachelor of Engineering (B.Eng.)', u'High school degree']",Bachelor,3,4,"Web, Mobile & Software Dev",4
21730,~01a5191cb1b2cde85b,Saira,6.00,Pakistan,14,Bachelor of Engineering (B.Eng.),Bachelor,3,4,Admin Support,1
